0.25; 0.0004728267405703646; 0.0004728267405703646; 0.0004728267405703646
0.0625; 6.231336445061686e-05; 6.231336445061686e-05; 6.231336445061686e-05
0.015625; 4.476913773365787e-06; 4.476913773365787e-06; 4.476913773365787e-06
0.00390625; 2.891380294078871e-07; 2.891380294078871e-07; 2.891380294078871e-07
0.0009765625; 1.821778372601557e-08; 1.821778372601557e-08; 1.821778372601557e-08
0.000244140625; 1.140908034713561e-09; 1.140908034713561e-09; 1.140908034713561e-09
6.103515625e-05; 7.134870472214061e-11; 7.134870472214061e-11; 7.134870472214061e-11
1.52587890625e-05; 4.456102153937991e-12; 4.456102153937991e-12; 4.456102153937991e-12
3.814697265625e-06; 2.619016115090744e-13; 2.619016115090744e-13; 2.619016115090744e-13
9.5367431640625e-07; 4.274358644806853e-14; 4.274358644806853e-14; 4.274358644806853e-14
2.384185791015625e-07; 6.961098364399732e-14; 6.961098364399732e-14; 6.961098364399732e-14
5.960464477539062e-08; 2.737809978725636e-13; 2.737809978725636e-13; 2.737809978725636e-13
