0.25; 2.481897176664916e-08; 2.481897176664916e-08; 2.481897176664916e-08
0.125; 2.303480295395843e-09; 2.303480295395843e-09; 2.303480295395843e-09
0.0625; 1.700409812954717e-10; 1.700409812954717e-10; 1.700409812954717e-10
0.03125; 1.147903994080934e-11; 1.147903994080934e-11; 1.147903994080934e-11
0.015625; 7.446265826160925e-13; 7.446265826160925e-13; 7.446265826160925e-13
0.0078125; 4.718447854656915e-14; 4.718447854656915e-14; 4.718447854656915e-14
0.00390625; 3.219646771412954e-15; 3.219646771412954e-15; 3.219646771412954e-15
0.001953125; 1.110223024625157e-15; 1.110223024625157e-15; 1.110223024625157e-15
0.0009765625; 7.771561172376096e-16; 7.771561172376096e-16; 7.771561172376096e-16
0.00048828125; 1.443289932012704e-15; 1.443289932012704e-15; 1.443289932012704e-15
0.000244140625; 2.220446049250313e-15; 2.220446049250313e-15; 2.220446049250313e-15
0.0001220703125; 4.329869796038111e-15; 4.329869796038111e-15; 4.329869796038111e-15
