0.25; 1.601926624683614e-08; 1.601926624683614e-08; 1.601926624683614e-08
0.125; 6.671453389728299e-10; 6.671453389728299e-10; 6.671453389728299e-10
0.0625; 2.367461782171176e-11; 2.367461782171176e-11; 2.367461782171176e-11
0.03125; 7.852607453173732e-13; 7.852607453173732e-13; 7.852607453173732e-13
0.015625; 2.475797344914099e-14; 2.475797344914099e-14; 2.475797344914099e-14
0.0078125; 1.221245327087672e-15; 1.221245327087672e-15; 1.221245327087672e-15
0.00390625; 0; 0; 0
0.001953125; 5.551115123125783e-16; 5.551115123125783e-16; 5.551115123125783e-16
0.0009765625; 5.551115123125783e-16; 5.551115123125783e-16; 5.551115123125783e-16
0.00048828125; 3.33066907387547e-16; 3.33066907387547e-16; 3.33066907387547e-16
0.000244140625; 2.220446049250313e-16; 2.220446049250313e-16; 2.220446049250313e-16
0.0001220703125; 2.331468351712829e-15; 2.331468351712829e-15; 2.331468351712829e-15
